Country,Product,Month,Quantity_x,Year,Month_Num_x,month_sin_x,month_cos_x,Quantity_y,Month_Num_y,month_sin_y,month_cos_y
Brazil,RadiantRose Baby Massage Oil,Jun2023,1649,2023,6,1.2246467991473532e-16,-1.0,3,6,1.2246467991473532e-16,-1.0
Brazil,RadiantRose Baby Massage Oil,Jul2023,1729,2023,7,-0.4999999999999997,-0.8660254037844388,3,7,-0.4999999999999997,-0.8660254037844388
Brazil,RadiantRose Baby Massage Oil,Aug2023,1703,2023,8,-0.8660254037844384,-0.5000000000000004,2,8,-0.8660254037844384,-0.5000000000000004
Brazil,RadiantRose Baby Massage Oil,Sep2023,1805,2023,9,-1.0,-1.8369701987210297e-16,2,9,-1.0,-1.8369701987210297e-16
Brazil,RadiantRose Baby Massage Oil,Oct2023,1829,2023,10,-0.8660254037844386,0.5000000000000001,2,10,-0.8660254037844386,0.5000000000000001
Brazil,RadiantRose Baby Massage Oil,Nov2023,1778,2023,11,-0.5000000000000004,0.8660254037844384,2,11,-0.5000000000000004,0.8660254037844384
Brazil,RadiantRose Baby Massage Oil,Dec2023,1745,2023,12,-2.4492935982947064e-16,1.0,3,12,-2.4492935982947064e-16,1.0
Brazil,EasyWash Laundry Detergent for Babies,Jan2023,0,2023,1,0.49999999999999994,0.8660254037844387,0,1,0.49999999999999994,0.8660254037844387
Brazil,EasyWash Laundry Detergent for Babies,Feb2023,0,2023,2,0.8660254037844386,0.5000000000000001,0,2,0.8660254037844386,0.5000000000000001
Brazil,EasyWash Laundry Detergent for Babies,Mar2023,0,2023,3,1.0,6.123233995736766e-17,0,3,1.0,6.123233995736766e-17
Brazil,EasyWash Laundry Detergent for Babies,Apr2023,0,2023,4,0.8660254037844387,-0.4999999999999998,0,4,0.8660254037844387,-0.4999999999999998
Brazil,EasyWash Laundry Detergent for Babies,May2023,0,2023,5,0.49999999999999994,-0.8660254037844387,0,5,0.49999999999999994,-0.8660254037844387
Brazil,EasyWash Laundry Detergent for Babies,Jun2023,0,2023,6,1.2246467991473532e-16,-1.0,0,6,1.2246467991473532e-16,-1.0
Brazil,EasyWash Laundry Detergent for Babies,Jul2023,0,2023,7,-0.4999999999999997,-0.8660254037844388,0,7,-0.4999999999999997,-0.8660254037844388
Brazil,EasyWash Laundry Detergent for Babies,Aug2023,0,2023,8,-0.8660254037844384,-0.5000000000000004,0,8,-0.8660254037844384,-0.5000000000000004
Brazil,EasyWash Laundry Detergent for Babies,Sep2023,0,2023,9,-1.0,-1.8369701987210297e-16,0,9,-1.0,-1.8369701987210297e-16
Brazil,EasyWash Laundry Detergent for Babies,Oct2023,0,2023,10,-0.8660254037844386,0.5000000000000001,0,10,-0.8660254037844386,0.5000000000000001
Brazil,EasyWash Laundry Detergent for Babies,Nov2023,0,2023,11,-0.5000000000000004,0.8660254037844384,0,11,-0.5000000000000004,0.8660254037844384
Brazil,EasyWash Laundry Detergent for Babies,Dec2023,0,2023,12,-2.4492935982947064e-16,1.0,0,12,-2.4492935982947064e-16,1.0
Brazil,LittleLullaby Diaper Liners,Jan2023,1412,2023,1,0.49999999999999994,0.8660254037844387,315,1,0.49999999999999994,0.8660254037844387
Brazil,LittleLullaby Diaper Liners,Feb2023,1430,2023,2,0.8660254037844386,0.5000000000000001,46,2,0.8660254037844386,0.5000000000000001
Brazil,LittleLullaby Diaper Liners,Mar2023,1376,2023,3,1.0,6.123233995736766e-17,4,3,1.0,6.123233995736766e-17
Brazil,LittleLullaby Diaper Liners,Apr2023,1414,2023,4,0.8660254037844387,-0.4999999999999998,4,4,0.8660254037844387,-0.4999999999999998
Brazil,LittleLullaby Diaper Liners,May2023,1416,2023,5,0.49999999999999994,-0.8660254037844387,5,5,0.49999999999999994,-0.8660254037844387
Brazil,LittleLullaby Diaper Liners,Jun2023,1362,2023,6,1.2246467991473532e-16,-1.0,6,6,1.2246467991473532e-16,-1.0
Brazil,LittleLullaby Diaper Liners,Jul2023,1447,2023,7,-0.4999999999999997,-0.8660254037844388,4,7,-0.4999999999999997,-0.8660254037844388
Brazil,LittleLullaby Diaper Liners,Aug2023,1598,2023,8,-0.8660254037844384,-0.5000000000000004,3,8,-0.8660254037844384,-0.5000000000000004
Brazil,LittleLullaby Diaper Liners,Sep2023,1425,2023,9,-1.0,-1.8369701987210297e-16,3,9,-1.0,-1.8369701987210297e-16
Brazil,LittleLullaby Diaper Liners,Oct2023,1578,2023,10,-0.8660254037844386,0.5000000000000001,3,10,-0.8660254037844386,0.5000000000000001
Brazil,LittleLullaby Diaper Liners,Nov2023,1574,2023,11,-0.5000000000000004,0.8660254037844384,3,11,-0.5000000000000004,0.8660254037844384
Brazil,LittleLullaby Diaper Liners,Dec2023,1472,2023,12,-2.4492935982947064e-16,1.0,4,12,-2.4492935982947064e-16,1.0
Brazil,SoothingSerenity Baby Rub,Jan2023,0,2023,1,0.49999999999999994,0.8660254037844387,0,1,0.49999999999999994,0.8660254037844387
Brazil,SoothingSerenity Baby Rub,Feb2023,0,2023,2,0.8660254037844386,0.5000000000000001,0,2,0.8660254037844386,0.5000000000000001
Brazil,SoothingSerenity Baby Rub,Mar2023,0,2023,3,1.0,6.123233995736766e-17,0,3,1.0,6.123233995736766e-17
Brazil,SoothingSerenity Baby Rub,Apr2023,0,2023,4,0.8660254037844387,-0.4999999999999998,0,4,0.8660254037844387,-0.4999999999999998
Brazil,SoothingSerenity Baby Rub,May2023,0,2023,5,0.49999999999999994,-0.8660254037844387,0,5,0.49999999999999994,-0.8660254037844387
Brazil,SoothingSerenity Baby Rub,Jun2023,0,2023,6,1.2246467991473532e-16,-1.0,0,6,1.2246467991473532e-16,-1.0
Brazil,SoothingSerenity Baby Rub,Jul2023,0,2023,7,-0.4999999999999997,-0.8660254037844388,0,7,-0.4999999999999997,-0.8660254037844388
Brazil,SoothingSerenity Baby Rub,Aug2023,0,2023,8,-0.8660254037844384,-0.5000000000000004,0,8,-0.8660254037844384,-0.5000000000000004
Brazil,SoothingSerenity Baby Rub,Sep2023,0,2023,9,-1.0,-1.8369701987210297e-16,0,9,-1.0,-1.8369701987210297e-16
Brazil,SoothingSerenity Baby Rub,Oct2023,0,2023,10,-0.8660254037844386,0.5000000000000001,0,10,-0.8660254037844386,0.5000000000000001
Brazil,SoothingSerenity Baby Rub,Nov2023,0,2023,11,-0.5000000000000004,0.8660254037844384,0,11,-0.5000000000000004,0.8660254037844384
Brazil,SoothingSerenity Baby Rub,Dec2023,0,2023,12,-2.4492935982947064e-16,1.0,0,12,-2.4492935982947064e-16,1.0
Brazil,CalmingClean Diaper Rash Cream,Jan2023,1912,2023,1,0.49999999999999994,0.8660254037844387,315,1,0.49999999999999994,0.8660254037844387
Brazil,CalmingClean Diaper Rash Cream,Feb2023,1751,2023,2,0.8660254037844386,0.5000000000000001,47,2,0.8660254037844386,0.5000000000000001
Brazil,CalmingClean Diaper Rash Cream,Mar2023,1770,2023,3,1.0,6.123233995736766e-17,3,3,1.0,6.123233995736766e-17
Brazil,CalmingClean Diaper Rash Cream,Apr2023,1796,2023,4,0.8660254037844387,-0.4999999999999998,4,4,0.8660254037844387,-0.4999999999999998
Brazil,CalmingClean Diaper Rash Cream,May2023,1862,2023,5,0.49999999999999994,-0.8660254037844387,3,5,0.49999999999999994,-0.8660254037844387
Brazil,CalmingClean Diaper Rash Cream,Jun2023,1864,2023,6,1.2246467991473532e-16,-1.0,3,6,1.2246467991473532e-16,-1.0
Brazil,CalmingClean Diaper Rash Cream,Jul2023,1791,2023,7,-0.4999999999999997,-0.8660254037844388,3,7,-0.4999999999999997,-0.8660254037844388
Brazil,CalmingClean Diaper Rash Cream,Aug2023,1904,2023,8,-0.8660254037844384,-0.5000000000000004,2,8,-0.8660254037844384,-0.5000000000000004
Brazil,CalmingClean Diaper Rash Cream,Sep2023,1638,2023,9,-1.0,-1.8369701987210297e-16,2,9,-1.0,-1.8369701987210297e-16
Brazil,CalmingClean Diaper Rash Cream,Oct2023,1743,2023,10,-0.8660254037844386,0.5000000000000001,2,10,-0.8660254037844386,0.5000000000000001
Brazil,CalmingClean Diaper Rash Cream,Nov2023,1991,2023,11,-0.5000000000000004,0.8660254037844384,2,11,-0.5000000000000004,0.8660254037844384
Brazil,CalmingClean Diaper Rash Cream,Dec2023,1917,2023,12,-2.4492935982947064e-16,1.0,3,12,-2.4492935982947064e-16,1.0
Brazil,FreshFusion Baby Wipes,Jan2023,0,2023,1,0.49999999999999994,0.8660254037844387,0,1,0.49999999999999994,0.8660254037844387
Brazil,FreshFusion Baby Wipes,Feb2023,0,2023,2,0.8660254037844386,0.5000000000000001,0,2,0.8660254037844386,0.5000000000000001
Brazil,FreshFusion Baby Wipes,Mar2023,0,2023,3,1.0,6.123233995736766e-17,0,3,1.0,6.123233995736766e-17
Brazil,FreshFusion Baby Wipes,Apr2023,0,2023,4,0.8660254037844387,-0.4999999999999998,0,4,0.8660254037844387,-0.4999999999999998
Brazil,FreshFusion Baby Wipes,May2023,0,2023,5,0.49999999999999994,-0.8660254037844387,0,5,0.49999999999999994,-0.8660254037844387
Brazil,FreshFusion Baby Wipes,Jun2023,0,2023,6,1.2246467991473532e-16,-1.0,0,6,1.2246467991473532e-16,-1.0
Brazil,FreshFusion Baby Wipes,Jul2023,0,2023,7,-0.4999999999999997,-0.8660254037844388,0,7,-0.4999999999999997,-0.8660254037844388
Brazil,FreshFusion Baby Wipes,Aug2023,0,2023,8,-0.8660254037844384,-0.5000000000000004,0,8,-0.8660254037844384,-0.5000000000000004
Brazil,FreshFusion Baby Wipes,Sep2023,0,2023,9,-1.0,-1.8369701987210297e-16,0,9,-1.0,-1.8369701987210297e-16
Brazil,FreshFusion Baby Wipes,Oct2023,0,2023,10,-0.8660254037844386,0.5000000000000001,0,10,-0.8660254037844386,0.5000000000000001
Brazil,FreshFusion Baby Wipes,Nov2023,0,2023,11,-0.5000000000000004,0.8660254037844384,0,11,-0.5000000000000004,0.8660254037844384
Brazil,FreshFusion Baby Wipes,Dec2023,0,2023,12,-2.4492935982947064e-16,1.0,0,12,-2.4492935982947064e-16,1.0
Brazil,PurePore Baby Skincare Set,Jan2023,0,2023,1,0.49999999999999994,0.8660254037844387,0,1,0.49999999999999994,0.8660254037844387
Brazil,PurePore Baby Skincare Set,Feb2023,0,2023,2,0.8660254037844386,0.5000000000000001,0,2,0.8660254037844386,0.5000000000000001
Brazil,PurePore Baby Skincare Set,Mar2023,0,2023,3,1.0,6.123233995736766e-17,0,3,1.0,6.123233995736766e-17
Brazil,PurePore Baby Skincare Set,Apr2023,0,2023,4,0.8660254037844387,-0.4999999999999998,0,4,0.8660254037844387,-0.4999999999999998
Brazil,PurePore Baby Skincare Set,May2023,0,2023,5,0.49999999999999994,-0.8660254037844387,0,5,0.49999999999999994,-0.8660254037844387
Brazil,PurePore Baby Skincare Set,Jun2023,0,2023,6,1.2246467991473532e-16,-1.0,0,6,1.2246467991473532e-16,-1.0
Brazil,PurePore Baby Skincare Set,Jul2023,0,2023,7,-0.4999999999999997,-0.8660254037844388,0,7,-0.4999999999999997,-0.8660254037844388
Brazil,PurePore Baby Skincare Set,Aug2023,0,2023,8,-0.8660254037844384,-0.5000000000000004,0,8,-0.8660254037844384,-0.5000000000000004
Brazil,PurePore Baby Skincare Set,Sep2023,0,2023,9,-1.0,-1.8369701987210297e-16,0,9,-1.0,-1.8369701987210297e-16
Brazil,PurePore Baby Skincare Set,Oct2023,0,2023,10,-0.8660254037844386,0.5000000000000001,0,10,-0.8660254037844386,0.5000000000000001
Brazil,PurePore Baby Skincare Set,Nov2023,0,2023,11,-0.5000000000000004,0.8660254037844384,0,11,-0.5000000000000004,0.8660254037844384
Brazil,PurePore Baby Skincare Set,Dec2023,0,2023,12,-2.4492935982947064e-16,1.0,0,12,-2.4492935982947064e-16,1.0
Brazil,SilkySkin Baby Moisturizer,Jan2023,0,2023,1,0.49999999999999994,0.8660254037844387,0,1,0.49999999999999994,0.8660254037844387
Brazil,SilkySkin Baby Moisturizer,Feb2023,0,2023,2,0.8660254037844386,0.5000000000000001,0,2,0.8660254037844386,0.5000000000000001
Brazil,SilkySkin Baby Moisturizer,Mar2023,0,2023,3,1.0,6.123233995736766e-17,0,3,1.0,6.123233995736766e-17
Brazil,SilkySkin Baby Moisturizer,Apr2023,0,2023,4,0.8660254037844387,-0.4999999999999998,0,4,0.8660254037844387,-0.4999999999999998
Brazil,SilkySkin Baby Moisturizer,May2023,0,2023,5,0.49999999999999994,-0.8660254037844387,0,5,0.49999999999999994,-0.8660254037844387
Brazil,SilkySkin Baby Moisturizer,Jun2023,0,2023,6,1.2246467991473532e-16,-1.0,0,6,1.2246467991473532e-16,-1.0
Brazil,SilkySkin Baby Moisturizer,Jul2023,0,2023,7,-0.4999999999999997,-0.8660254037844388,0,7,-0.4999999999999997,-0.8660254037844388
Brazil,SilkySkin Baby Moisturizer,Aug2023,0,2023,8,-0.8660254037844384,-0.5000000000000004,0,8,-0.8660254037844384,-0.5000000000000004
Brazil,SilkySkin Baby Moisturizer,Sep2023,0,2023,9,-1.0,-1.8369701987210297e-16,0,9,-1.0,-1.8369701987210297e-16
Brazil,SilkySkin Baby Moisturizer,Oct2023,0,2023,10,-0.8660254037844386,0.5000000000000001,0,10,-0.8660254037844386,0.5000000000000001
Brazil,SilkySkin Baby Moisturizer,Nov2023,0,2023,11,-0.5000000000000004,0.8660254037844384,0,11,-0.5000000000000004,0.8660254037844384
Brazil,SilkySkin Baby Moisturizer,Dec2023,0,2023,12,-2.4492935982947064e-16,1.0,0,12,-2.4492935982947064e-16,1.0
Brazil,GentleGlow Baby Face Wash,Jan2023,1335,2023,1,0.49999999999999994,0.8660254037844387,315,1,0.49999999999999994,0.8660254037844387
Brazil,GentleGlow Baby Face Wash,Feb2023,1179,2023,2,0.8660254037844386,0.5000000000000001,44,2,0.8660254037844386,0.5000000000000001
Brazil,GentleGlow Baby Face Wash,Mar2023,1343,2023,3,1.0,6.123233995736766e-17,2,3,1.0,6.123233995736766e-17
Brazil,GentleGlow Baby Face Wash,Apr2023,1209,2023,4,0.8660254037844387,-0.4999999999999998,2,4,0.8660254037844387,-0.4999999999999998
Brazil,GentleGlow Baby Face Wash,May2023,1379,2023,5,0.49999999999999994,-0.8660254037844387,3,5,0.49999999999999994,-0.8660254037844387
Brazil,GentleGlow Baby Face Wash,Jun2023,1271,2023,6,1.2246467991473532e-16,-1.0,3,6,1.2246467991473532e-16,-1.0
Brazil,GentleGlow Baby Face Wash,Jul2023,1202,2023,7,-0.4999999999999997,-0.8660254037844388,3,7,-0.4999999999999997,-0.8660254037844388
Brazil,GentleGlow Baby Face Wash,Aug2023,1287,2023,8,-0.8660254037844384,-0.5000000000000004,2,8,-0.8660254037844384,-0.5000000000000004
Brazil,GentleGlow Baby Face Wash,Sep2023,1305,2023,9,-1.0,-1.8369701987210297e-16,2,9,-1.0,-1.8369701987210297e-16
Brazil,GentleGlow Baby Face Wash,Oct2023,1239,2023,10,-0.8660254037844386,0.5000000000000001,2,10,-0.8660254037844386,0.5000000000000001
Brazil,GentleGlow Baby Face Wash,Nov2023,1219,2023,11,-0.5000000000000004,0.8660254037844384,2,11,-0.5000000000000004,0.8660254037844384
Brazil,GentleGlow Baby Face Wash,Dec2023,1183,2023,12,-2.4492935982947064e-16,1.0,3,12,-2.4492935982947064e-16,1.0
Brazil,BrightBreeze Baby Sunscreen Stick,Jan2023,778,2023,1,0.49999999999999994,0.8660254037844387,315,1,0.49999999999999994,0.8660254037844387
Brazil,BrightBreeze Baby Sunscreen Stick,Feb2023,825,2023,2,0.8660254037844386,0.5000000000000001,44,2,0.8660254037844386,0.5000000000000001
Brazil,BrightBreeze Baby Sunscreen Stick,Mar2023,795,2023,3,1.0,6.123233995736766e-17,3,3,1.0,6.123233995736766e-17
Brazil,BrightBreeze Baby Sunscreen Stick,Apr2023,764,2023,4,0.8660254037844387,-0.4999999999999998,3,4,0.8660254037844387,-0.4999999999999998
Brazil,BrightBreeze Baby Sunscreen Stick,May2023,860,2023,5,0.49999999999999994,-0.8660254037844387,4,5,0.49999999999999994,-0.8660254037844387
Brazil,BrightBreeze Baby Sunscreen Stick,Jun2023,790,2023,6,1.2246467991473532e-16,-1.0,5,6,1.2246467991473532e-16,-1.0
Brazil,BrightBreeze Baby Sunscreen Stick,Jul2023,808,2023,7,-0.4999999999999997,-0.8660254037844388,5,7,-0.4999999999999997,-0.8660254037844388
Brazil,BrightBreeze Baby Sunscreen Stick,Aug2023,825,2023,8,-0.8660254037844384,-0.5000000000000004,4,8,-0.8660254037844384,-0.5000000000000004
Brazil,BrightBreeze Baby Sunscreen Stick,Sep2023,807,2023,9,-1.0,-1.8369701987210297e-16,4,9,-1.0,-1.8369701987210297e-16
Brazil,BrightBreeze Baby Sunscreen Stick,Oct2023,831,2023,10,-0.8660254037844386,0.5000000000000001,4,10,-0.8660254037844386,0.5000000000000001
Brazil,BrightBreeze Baby Sunscreen Stick,Nov2023,723,2023,11,-0.5000000000000004,0.8660254037844384,4,11,-0.5000000000000004,0.8660254037844384
Brazil,BrightBreeze Baby Sunscreen Stick,Dec2023,718,2023,12,-2.4492935982947064e-16,1.0,5,12,-2.4492935982947064e-16,1.0
Brazil,SmellSational Baby Room Spray,Jan2023,1440,2023,1,0.49999999999999994,0.8660254037844387,315,1,0.49999999999999994,0.8660254037844387
Brazil,SmellSational Baby Room Spray,Feb2023,1402,2023,2,0.8660254037844386,0.5000000000000001,47,2,0.8660254037844386,0.5000000000000001
Brazil,SmellSational Baby Room Spray,Mar2023,1316,2023,3,1.0,6.123233995736766e-17,5,3,1.0,6.123233995736766e-17
Brazil,SmellSational Baby Room Spray,Apr2023,1233,2023,4,0.8660254037844387,-0.4999999999999998,6,4,0.8660254037844387,-0.4999999999999998
Brazil,SmellSational Baby Room Spray,May2023,1366,2023,5,0.49999999999999994,-0.8660254037844387,3,5,0.49999999999999994,-0.8660254037844387
Brazil,SmellSational Baby Room Spray,Jun2023,1344,2023,6,1.2246467991473532e-16,-1.0,3,6,1.2246467991473532e-16,-1.0
Brazil,SmellSational Baby Room Spray,Jul2023,1273,2023,7,-0.4999999999999997,-0.8660254037844388,3,7,-0.4999999999999997,-0.8660254037844388
Brazil,SmellSational Baby Room Spray,Aug2023,1419,2023,8,-0.8660254037844384,-0.5000000000000004,2,8,-0.8660254037844384,-0.5000000000000004
Brazil,SmellSational Baby Room Spray,Sep2023,1344,2023,9,-1.0,-1.8369701987210297e-16,2,9,-1.0,-1.8369701987210297e-16
Brazil,SmellSational Baby Room Spray,Oct2023,1462,2023,10,-0.8660254037844386,0.5000000000000001,2,10,-0.8660254037844386,0.5000000000000001
Brazil,SmellSational Baby Room Spray,Nov2023,1226,2023,11,-0.5000000000000004,0.8660254037844384,2,11,-0.5000000000000004,0.8660254037844384
Brazil,SmellSational Baby Room Spray,Dec2023,1279,2023,12,-2.4492935982947064e-16,1.0,3,12,-2.4492935982947064e-16,1.0
Brazil,LuminousLocks Shampoo,Jan2023,0,2023,1,0.49999999999999994,0.8660254037844387,0,1,0.49999999999999994,0.8660254037844387
Brazil,LuminousLocks Shampoo,Feb2023,0,2023,2,0.8660254037844386,0.5000000000000001,0,2,0.8660254037844386,0.5000000000000001
Brazil,LuminousLocks Shampoo,Mar2023,0,2023,3,1.0,6.123233995736766e-17,0,3,1.0,6.123233995736766e-17
Brazil,LuminousLocks Shampoo,Apr2023,0,2023,4,0.8660254037844387,-0.4999999999999998,0,4,0.8660254037844387,-0.4999999999999998
Brazil,LuminousLocks Shampoo,May2023,0,2023,5,0.49999999999999994,-0.8660254037844387,0,5,0.49999999999999994,-0.8660254037844387
Brazil,LuminousLocks Shampoo,Jun2023,0,2023,6,1.2246467991473532e-16,-1.0,0,6,1.2246467991473532e-16,-1.0
Brazil,LuminousLocks Shampoo,Jul2023,0,2023,7,-0.4999999999999997,-0.8660254037844388,0,7,-0.4999999999999997,-0.8660254037844388
Brazil,LuminousLocks Shampoo,Aug2023,0,2023,8,-0.8660254037844384,-0.5000000000000004,0,8,-0.8660254037844384,-0.5000000000000004
Brazil,LuminousLocks Shampoo,Sep2023,0,2023,9,-1.0,-1.8369701987210297e-16,0,9,-1.0,-1.8369701987210297e-16
Brazil,LuminousLocks Shampoo,Oct2023,0,2023,10,-0.8660254037844386,0.5000000000000001,0,10,-0.8660254037844386,0.5000000000000001
Brazil,LuminousLocks Shampoo,Nov2023,0,2023,11,-0.5000000000000004,0.8660254037844384,0,11,-0.5000000000000004,0.8660254037844384
Brazil,LuminousLocks Shampoo,Dec2023,0,2023,12,-2.4492935982947064e-16,1.0,0,12,-2.4492935982947064e-16,1.0
Brazil,SilkSmooth Conditioner,Jan2023,0,2023,1,0.49999999999999994,0.8660254037844387,0,1,0.49999999999999994,0.8660254037844387
Brazil,SilkSmooth Conditioner,Feb2023,0,2023,2,0.8660254037844386,0.5000000000000001,0,2,0.8660254037844386,0.5000000000000001
Brazil,SilkSmooth Conditioner,Mar2023,0,2023,3,1.0,6.123233995736766e-17,0,3,1.0,6.123233995736766e-17
Brazil,SilkSmooth Conditioner,Apr2023,0,2023,4,0.8660254037844387,-0.4999999999999998,0,4,0.8660254037844387,-0.4999999999999998
Brazil,SilkSmooth Conditioner,May2023,0,2023,5,0.49999999999999994,-0.8660254037844387,0,5,0.49999999999999994,-0.8660254037844387
Brazil,SilkSmooth Conditioner,Jun2023,0,2023,6,1.2246467991473532e-16,-1.0,0,6,1.2246467991473532e-16,-1.0
Brazil,SilkSmooth Conditioner,Jul2023,0,2023,7,-0.4999999999999997,-0.8660254037844388,0,7,-0.4999999999999997,-0.8660254037844388
Brazil,SilkSmooth Conditioner,Aug2023,0,2023,8,-0.8660254037844384,-0.5000000000000004,0,8,-0.8660254037844384,-0.5000000000000004
Brazil,SilkSmooth Conditioner,Sep2023,0,2023,9,-1.0,-1.8369701987210297e-16,0,9,-1.0,-1.8369701987210297e-16
Brazil,SilkSmooth Conditioner,Oct2023,0,2023,10,-0.8660254037844386,0.5000000000000001,0,10,-0.8660254037844386,0.5000000000000001
Brazil,SilkSmooth Conditioner,Nov2023,0,2023,11,-0.5000000000000004,0.8660254037844384,0,11,-0.5000000000000004,0.8660254037844384
Brazil,SilkSmooth Conditioner,Dec2023,0,2023,12,-2.4492935982947064e-16,1.0,0,12,-2.4492935982947064e-16,1.0
Brazil,FreshFusion Hair Mask,Jan2023,0,2023,1,0.49999999999999994,0.8660254037844387,0,1,0.49999999999999994,0.8660254037844387
Brazil,FreshFusion Hair Mask,Feb2023,0,2023,2,0.8660254037844386,0.5000000000000001,0,2,0.8660254037844386,0.5000000000000001
Brazil,FreshFusion Hair Mask,Mar2023,0,2023,3,1.0,6.123233995736766e-17,0,3,1.0,6.123233995736766e-17
Brazil,FreshFusion Hair Mask,Apr2023,0,2023,4,0.8660254037844387,-0.4999999999999998,0,4,0.8660254037844387,-0.4999999999999998
Brazil,FreshFusion Hair Mask,May2023,0,2023,5,0.49999999999999994,-0.8660254037844387,0,5,0.49999999999999994,-0.8660254037844387
Brazil,FreshFusion Hair Mask,Jun2023,0,2023,6,1.2246467991473532e-16,-1.0,0,6,1.2246467991473532e-16,-1.0
Brazil,FreshFusion Hair Mask,Jul2023,0,2023,7,-0.4999999999999997,-0.8660254037844388,0,7,-0.4999999999999997,-0.8660254037844388
Brazil,FreshFusion Hair Mask,Aug2023,0,2023,8,-0.8660254037844384,-0.5000000000000004,0,8,-0.8660254037844384,-0.5000000000000004
Brazil,FreshFusion Hair Mask,Sep2023,0,2023,9,-1.0,-1.8369701987210297e-16,0,9,-1.0,-1.8369701987210297e-16
Brazil,FreshFusion Hair Mask,Oct2023,0,2023,10,-0.8660254037844386,0.5000000000000001,0,10,-0.8660254037844386,0.5000000000000001
Brazil,FreshFusion Hair Mask,Nov2023,0,2023,11,-0.5000000000000004,0.8660254037844384,0,11,-0.5000000000000004,0.8660254037844384
Brazil,FreshFusion Hair Mask,Dec2023,0,2023,12,-2.4492935982947064e-16,1.0,0,12,-2.4492935982947064e-16,1.0
Brazil,RadiantRose Hair Serum,Jan2023,0,2023,1,0.49999999999999994,0.8660254037844387,0,1,0.49999999999999994,0.8660254037844387
Brazil,RadiantRose Hair Serum,Feb2023,0,2023,2,0.8660254037844386,0.5000000000000001,0,2,0.8660254037844386,0.5000000000000001
Brazil,RadiantRose Hair Serum,Mar2023,0,2023,3,1.0,6.123233995736766e-17,0,3,1.0,6.123233995736766e-17
Brazil,RadiantRose Hair Serum,Apr2023,0,2023,4,0.8660254037844387,-0.4999999999999998,0,4,0.8660254037844387,-0.4999999999999998
Brazil,RadiantRose Hair Serum,May2023,0,2023,5,0.49999999999999994,-0.8660254037844387,0,5,0.49999999999999994,-0.8660254037844387
Brazil,RadiantRose Hair Serum,Jun2023,0,2023,6,1.2246467991473532e-16,-1.0,0,6,1.2246467991473532e-16,-1.0
Brazil,RadiantRose Hair Serum,Jul2023,0,2023,7,-0.4999999999999997,-0.8660254037844388,0,7,-0.4999999999999997,-0.8660254037844388
Brazil,RadiantRose Hair Serum,Aug2023,0,2023,8,-0.8660254037844384,-0.5000000000000004,0,8,-0.8660254037844384,-0.5000000000000004
Brazil,RadiantRose Hair Serum,Sep2023,0,2023,9,-1.0,-1.8369701987210297e-16,0,9,-1.0,-1.8369701987210297e-16
Brazil,RadiantRose Hair Serum,Oct2023,0,2023,10,-0.8660254037844386,0.5000000000000001,0,10,-0.8660254037844386,0.5000000000000001
Brazil,RadiantRose Hair Serum,Nov2023,0,2023,11,-0.5000000000000004,0.8660254037844384,0,11,-0.5000000000000004,0.8660254037844384
Brazil,RadiantRose Hair Serum,Dec2023,0,2023,12,-2.4492935982947064e-16,1.0,0,12,-2.4492935982947064e-16,1.0
Brazil,SoothingSerenity Scalp Treatment,Jan2023,817,2023,1,0.49999999999999994,0.8660254037844387,315,1,0.49999999999999994,0.8660254037844387
Brazil,SoothingSerenity Scalp Treatment,Feb2023,751,2023,2,0.8660254037844386,0.5000000000000001,44,2,0.8660254037844386,0.5000000000000001
Brazil,SoothingSerenity Scalp Treatment,Mar2023,721,2023,3,1.0,6.123233995736766e-17,3,3,1.0,6.123233995736766e-17
Brazil,SoothingSerenity Scalp Treatment,Apr2023,817,2023,4,0.8660254037844387,-0.4999999999999998,3,4,0.8660254037844387,-0.4999999999999998
Brazil,SoothingSerenity Scalp Treatment,May2023,723,2023,5,0.49999999999999994,-0.8660254037844387,4,5,0.49999999999999994,-0.8660254037844387
Brazil,SoothingSerenity Scalp Treatment,Jun2023,804,2023,6,1.2246467991473532e-16,-1.0,5,6,1.2246467991473532e-16,-1.0
Brazil,SoothingSerenity Scalp Treatment,Jul2023,853,2023,7,-0.4999999999999997,-0.8660254037844388,5,7,-0.4999999999999997,-0.8660254037844388
Brazil,SoothingSerenity Scalp Treatment,Aug2023,800,2023,8,-0.8660254037844384,-0.5000000000000004,4,8,-0.8660254037844384,-0.5000000000000004
Brazil,SoothingSerenity Scalp Treatment,Sep2023,780,2023,9,-1.0,-1.8369701987210297e-16,4,9,-1.0,-1.8369701987210297e-16
Brazil,SoothingSerenity Scalp Treatment,Oct2023,822,2023,10,-0.8660254037844386,0.5000000000000001,4,10,-0.8660254037844386,0.5000000000000001
Brazil,SoothingSerenity Scalp Treatment,Nov2023,790,2023,11,-0.5000000000000004,0.8660254037844384,4,11,-0.5000000000000004,0.8660254037844384
Brazil,SoothingSerenity Scalp Treatment,Dec2023,797,2023,12,-2.4492935982947064e-16,1.0,5,12,-2.4492935982947064e-16,1.0
Brazil,CleanSlate Feminine Deodorant,Jan2023,1105,2023,1,0.49999999999999994,0.8660254037844387,315,1,0.49999999999999994,0.8660254037844387
